word0	word1	score	success	speed
islet	macro	0.6477435418611889	0.954248366013072	4.009025832555245
islet	marco	0.6477435418611889	0.9592281356987239	4.016184251478369
least	micro	0.6477435418611889	0.954248366013072	3.9884842826019296
marco	stile	0.6477435418611889	0.9567382508558979	4.008092125739185
miser	octal	0.6477435418611889	0.9530034235916589	4.028633675692499
realm	stoic	0.6477435418611889	0.9564270152505446	4.020230314347962
score	tamil	0.6477435418611889	0.9539371304077187	3.9844382197323376
polis	trace	0.6476812947401184	0.9554933084344849	3.9610955493308433
spoil	trace	0.6476812947401184	0.9539371304077187	3.9576719576719577
alice	sport	0.6476812947401183	0.9539371304077187	3.9682539682539684
alice	strop	0.6476812947401183	0.9564270152505446	3.9794584500466854
april	coset	0.6476812947401183	0.9492685963274199	3.945533769063181
cairo	slept	0.6476812947401183	0.9573607220666044	3.9894179894179893
carlo	spite	0.6476812947401183	0.9558045440398382	3.9831932773109244
carol	spite	0.6476812947401183	0.9564270152505446	3.965452847805789
carte	polis	0.6476812947401183	0.954248366013072	3.9726112667289137
carte	spoil	0.6476812947401183	0.9548708372237784	3.9710550887021476
cater	polis	0.6476812947401183	0.9511360099595394	3.9688764394646747
cater	spoil	0.6476812947401183	0.954248366013072	3.986305633364457
celia	sport	0.6476812947401183	0.9505135387488328	3.9539371304077187
celia	strop	0.6476812947401183	0.9502023031434796	3.9651416122004357
clear	posit	0.6476812947401183	0.9548708372237784	3.957983193277311
cleat	spiro	0.6476812947401183	0.9561157796451915	3.97323373793962
close	tapir	0.6476812947401183	0.9589169000933707	4.000311235605353
copra	islet	0.6476812947401183	0.9526921879863056	3.9859943977591037
copra	stile	0.6476812947401183	0.9517584811702459	3.970432617491441
coral	spite	0.6476812947401183	0.9567382508558979	3.9576719576719577
crate	polis	0.6476812947401183	0.9526921879863056	3.955182072829132
crate	spoil	0.6476812947401183	0.9505135387488328	3.952069716775599
eclat	spiro	0.6476812947401183	0.9567382508558979	3.9881730469965766
eliot	scarp	0.6476812947401183	0.9567382508558979	3.990351696234049
lares	optic	0.6476812947401183	0.9489573607220666	3.9757236227824464
lares	topic	0.6476812947401183	0.9539371304077187	3.979147214441332
octal	spire	0.6476812947401183	0.9530034235916589	3.9869281045751634
pearl	stoic	0.6476812947401183	0.954248366013072	3.9810146280734515
pecos	trail	0.6476812947401183	0.9561157796451915	3.950824774354186
pecos	trial	0.6476812947401183	0.9564270152505446	3.9402427637721757
pilot	scare	0.6476812947401183	0.9564270152505446	3.96265172735761
piotr	scale	0.6476812947401183	0.9582944288826641	3.993775287892935
plait	score	0.6476812947401183	0.9545596016184251	3.9819483348895113
scope	trail	0.6476812947401183	0.9520697167755992	3.9607843137254903
scope	trial	0.6476812947401183	0.9567382508558979	3.9713663243075006
caret	polis	0.6476812947401182	0.9526921879863056	3.9489573607220665
caret	spoil	0.6476812947401182	0.9564270152505446	3.9638966697790226
clare	posit	0.6476812947401182	0.9545596016184251	3.9676314970432616
coast	peril	0.6476812947401182	0.954248366013072	3.9449112978524745
costa	peril	0.6476812947401182	0.9492685963274199	3.9377528789293494
crest	paoli	0.6476812947401182	0.9548708372237784	3.9856831621537503
eliot	scrap	0.6476812947401182	0.9607843137254902	3.9807033924680986
chart	olsen	0.6476190476190476	0.9582944288826641	3.9884842826019296
chert	salon	0.6476190476190476	0.9523809523809523	3.9290382819794583
chert	sloan	0.6476190476190476	0.9573607220666044	3.9788359788359786
chloe	trans	0.6476190476190476	0.9595393713040772	3.959228135698724
chore	slant	0.6476190476190476	0.954248366013072	3.982570806100218
clash	notre	0.6476190476190476	0.9551820728291317	3.975412387177093
clean	short	0.6476190476190476	0.9573607220666044	3.9788359788359786
cloth	snare	0.6476190476190476	0.9545596016184251	3.9822595704948647
crash	elton	0.6476190476190476	0.9561157796451915	3.984126984126984
lance	short	0.6476190476190476	0.9558045440398382	3.9601618425147835
larch	onset	0.6476190476190476	0.957983193277311	3.9931528166822283
larch	seton	0.6476190476190476	0.9576719576719577	3.9785247432306257
larch	stone	0.6476190476190476	0.9561157796451915	3.9698101462807345
latch	norse	0.6476190476190476	0.957983193277311	3.9971988795518207
latch	rosen	0.6476190476190476	0.9582944288826641	4.0093370681605975
latch	senor	0.6476190476190476	0.9570494864612512	3.993775287892935
latch	snore	0.6476190476190476	0.9554933084344849	3.9763460939931528
lathe	scorn	0.6476190476190476	0.9554933084344849	3.985060690943044
north	scale	0.6476190476190476	0.9567382508558979	3.9928415810768754
ranch	stole	0.6476190476190476	0.9567382508558979	3.993775287892935
retch	salon	0.6476190476190476	0.9573607220666044	3.9853719265483973
retch	sloan	0.6476190476190476	0.9607843137254902	3.988795518207283
scale	thorn	0.6476190476190476	0.9561157796451915	3.987861811391223
carne	holst	0.6476190476190475	0.9573607220666044	3.9523809523809526
carne	sloth	0.6476190476190475	0.9570494864612512	3.9614067849361967
clash	tenor	0.6476190476190475	0.957983193277311	3.9614067849361967
clone	trash	0.6476190476190475	0.9576719576719577	3.9800809212573918
crane	holst	0.6476190476190475	0.9632741985683162	3.9859943977591037
crane	sloth	0.6476190476190475	0.9570494864612512	3.9856831621537503
creon	stahl	0.6476190476190475	0.9586056644880174	3.979147214441332
crone	stahl	0.6476190476190475	0.9601618425147836	4.003734827264239
lares	notch	0.6476190476190475	0.9592281356987239	3.9968876439464673
leach	snort	0.6476190476190475	0.957983193277311	3.9897292250233427
rainy	seoul	0.647556800497977	0.9386865857454093	4.018985371926548
inlay	rouse	0.6475568004979769	0.9396202925614691	4.057889822595705
louis	yearn	0.6475568004979769	0.9352629940865235	4.0093370681605975
louse	rainy	0.6475568004979769	0.9324618736383442	4.027388733271086
slain	youre	0.6475568004979769	0.9330843448490508	4.004357298474946
snail	youre	0.6475568004979769	0.9340180516651105	4.004979769685652
arson	chile	0.6472455648926237	0.9558045440398382	4.033613445378151
carlo	hines	0.6472455648926237	0.9564270152505446	4.004668534080299
carlo	shine	0.6472455648926237	0.9545596016184251	4.014316837846249
carol	hines	0.6472455648926237	0.9576719576719577	3.9990662931839402
carol	shine	0.6472455648926237	0.9564270152505446	3.997821350762527
chair	olsen	0.6472455648926237	0.9558045440398382	4.0510426392779335
chile	sonar	0.6472455648926237	0.9558045440398382	4.0093370681605975
chine	solar	0.6472455648926237	0.9607843137254902	4.026455026455026
chore	slain	0.6472455648926237	0.9551820728291317	4.030501089324619
clone	shari	0.6472455648926237	0.9545596016184251	4.048863990040461
coral	hines	0.6472455648926237	0.9576719576719577	4.001244942421413
coral	shine	0.6472455648926237	0.957983193277311	4.006847183317771
erich	salon	0.6472455648926237	0.964207905384376	4.0513538748832865
erich	sloan	0.6472455648926237	0.9623404917522564	4.057889822595705
larch	noise	0.6472455648926237	0.9564270152505446	4.021786492374727
niche	solar	0.6472455648926237	0.9589169000933707	4.027388733271086
reich	salon	0.6472455648926237	0.9632741985683162	4.036725801431683
reich	sloan	0.6472455648926237	0.9635854341736695	4.041705571117336
rhino	scale	0.6472455648926237	0.9530034235916589	4.056022408963585
alone	chris	0.6472455648926236	0.954248366013072	3.9996887643946466
chore	snail	0.6472455648926236	0.9561157796451915	4.027388733271086
chris	leona	0.6472455648926236	0.957983193277311	4.01058201058201
inlay	route	0.6470588235294118	0.9374416433239963	4.032679738562091
royal	unite	0.6470588235294118	0.9355742296918768	4.018985371926548
eliot	unary	0.6470588235294117	0.9315281668222845	4.009025832555245
latin	youre	0.6470588235294117	0.9337068160597572	4.007158418923125
ayers	tonic	0.6468720821661998	0.9436663554310614	3.959539371304077
caine	story	0.6468720821661998	0.9439775910364145	3.9782135076252723
caste	irony	0.6468720821661998	0.9477124183006536	3.9959539371304076
coset	rainy	0.6468720821661998	0.9483348895113601	3.9735449735449735
noise	tracy	0.6468720821661998	0.945845004668534	3.986305633364457
noisy	trace	0.6468720821661998	0.945845004668534	3.9859943977591037
royce	saint	0.6468720821661998	0.9480236539060068	3.9614067849361967
royce	satin	0.6468720821661998	0.9452225334578276	3.9614067849361967
royce	stain	0.6468720821661998	0.9417989417989417	3.9685652038593213
stoic	yearn	0.6468720821661998	0.9455337690631809	3.9919078742608156
caret	noisy	0.6468720821661997	0.9517584811702459	3.979769685652039
carte	noisy	0.6468720821661997	0.9480236539060068	3.980392156862745
cater	noisy	0.6468720821661997	0.9489573607220666	3.994086523498288
coney	stair	0.6468720821661997	0.945845004668534	3.9760348583877994
corey	saint	0.6468720821661997	0.9520697167755992	3.9573607220666043
corey	satin	0.6468720821661997	0.9483348895113601	3.967009025832555
corey	stain	0.6468720821661997	0.9470899470899471	3.979147214441332
crate	noisy	0.6468720821661997	0.9446000622471211	3.9859943977591037
alice	thorn	0.6467475879240586	0.9511360099595394	3.981325863678805
cairn	hotel	0.6467475879240586	0.9558045440398382	3.9906629318394025
celia	thorn	0.6467475879240586	0.9523809523809523	3.976968565203859
cleat	rhino	0.6467475879240586	0.9582944288826641	4.015250544662309
eclat	rhino	0.6467475879240586	0.9592281356987239	4.03641456582633
acorn	lithe	0.6467475879240585	0.9464674758792406	3.983504512916278
alien	torch	0.6467475879240585	0.9586056644880174	4.00093370681606
alton	reich	0.6467475879240585	0.9526921879863056	4.009959539371304
carlo	thine	0.6467475879240585	0.9520697167755992	3.994708994708995
carol	thine	0.6467475879240585	0.954248366013072	3.983504512916278
chair	elton	0.6467475879240585	0.9520697167755992	4.007780890133831
chant	loire	0.6467475879240585	0.9536258948023654	3.9788359788359786
chert	ilona	0.6467475879240585	0.9567382508558979	4.028633675692499
chloe	train	0.6467475879240585	0.9561157796451915	3.9934640522875817
chore	latin	0.6467475879240585	0.9492685963274199	3.9726112667289137
clint	ohare	0.6467475879240585	0.9508247743541861	3.998755057578587
cohen	trail	0.6467475879240585	0.9610955493308434	4.0171179582944285
cohen	trial	0.6467475879240585	0.9614067849361967	4.02583255524432
coral	thine	0.6467475879240585	0.9573607220666044	4.00093370681606
eliot	ranch	0.6467475879240585	0.9576719576719577	4.026143790849673
enoch	trail	0.6467475879240585	0.957983193277311	4.021475256769374
enoch	trial	0.6467475879240585	0.9582944288826641	4.028322440087146
erich	talon	0.6467475879240585	0.9582944288826641	4.022097727980081
erich	tonal	0.6467475879240585	0.9589169000933707	4.023031434796141
ilona	retch	0.6467475879240585	0.9558045440398382	4.03734827264239
inlet	roach	0.6467475879240585	0.9604730781201369	4.025521319638966
octal	rhine	0.6467475879240585	0.9526921879863056	4.031123560535325
reich	talon	0.6467475879240585	0.9564270152505446	4.008714596949891
reich	tonal	0.6467475879240585	0.9576719576719577	4.011826953003424
alice	north	0.6467475879240584	0.954248366013072	4.01058201058201
alton	erich	0.6467475879240584	0.9523809523809523	4.015561780267663
celia	north	0.6467475879240584	0.954248366013072	4.0133831310301895
chloe	intra	0.6467475879240584	0.9486461251167133	3.994708994708995
henri	octal	0.6467475879240584	0.9523809523809523	4.0361033302209774
diary	stole	0.6466230936819173	0.9386865857454093	3.9847494553376905
doria	style	0.6466230936819173	0.9389978213507625	3.9751011515717396
lydia	store	0.6466230936819173	0.937130407718643	3.9981325863678805
adore	styli	0.6466230936819172	0.934640522875817	4.012760659819484
astor	yield	0.6466230936819172	0.938375350140056	4.019919078742608
dairy	stole	0.6466230936819172	0.9446000622471211	4.02489884842826
deity	solar	0.6466230936819172	0.9523809523809523	4.016806722689076
delia	story	0.6466230936819172	0.940865234982882	3.9953314659197012
diety	solar	0.6466230936819172	0.9474011826953004	3.998755057578587
doyle	stair	0.6466230936819172	0.9446000622471211	3.9971988795518207
ideal	story	0.6466230936819172	0.9393090569561158	4.028011204481793
leroy	staid	0.6466230936819172	0.9477124183006536	4.021164021164021
radio	style	0.6466230936819172	0.9405539993775288	4.01151571739807
roast	yield	0.6466230936819172	0.9399315281668222	3.9788359788359786
stair	yodel	0.6466230936819172	0.9461562402738873	4.025210084033613
adore	silty	0.6466230936819171	0.9396202925614691	3.9943977591036415
alien	worst	0.6463741051976346	0.9545596016184251	4.020230314347962
alone	wrist	0.6463741051976346	0.9477124183006536	4.0361033302209774
atone	swirl	0.6463741051976346	0.9480236539060068	4.047930283224401
eaton	swirl	0.6463741051976346	0.9545596016184251	4.056333644568939
ilona	wrest	0.6463741051976346	0.9480236539060068	4.044817927170868
latin	swore	0.6463741051976346	0.9498910675381264	4.02489884842826
latin	worse	0.6463741051976346	0.9498910675381264	4.0208527855586675
noise	trawl	0.6463741051976346	0.9511360099595394	4.034858387799564
owens	trail	0.6463741051976346	0.9492685963274199	4.022408963585434
owens	trial	0.6463741051976346	0.9486461251167133	4.037970743853097
salon	write	0.6463741051976346	0.9558045440398382	4.037037037037037
slain	tower	0.6463741051976346	0.9601618425147836	4.055711173358232
slain	wrote	0.6463741051976346	0.9554933084344849	4.03921568627451
sloan	write	0.6463741051976346	0.9567382508558979	4.048863990040461
snail	tower	0.6463741051976346	0.9595393713040772	4.05446623093682
snail	wrote	0.6463741051976346	0.9539371304077187	4.029256146903205
solar	twine	0.6463741051976346	0.9573607220666044	4.042328042328043
leona	wrist	0.6463741051976345	0.9505135387488328	4.034547152194211
loire	wasnt	0.6463741051976345	0.9498910675381264	4.008092125739185
loren	waist	0.6463741051976345	0.9558045440398382	4.0208527855586675
dealt	scorn	0.6460628695922814	0.964207905384376	4.012138188608777
delta	scorn	0.6460628695922814	0.96171802054155	4.018051665110488
arent	scold	0.6460628695922813	0.9589169000933707	4.012138188608777
credo	slant	0.6460628695922813	0.9595393713040772	4.009959539371304
crest	dolan	0.6460628695922813	0.9648303765950825	4.004046062869592
crest	nodal	0.6460628695922813	0.9607843137254902	4.004046062869592
decal	snort	0.6460628695922813	0.9614067849361967	3.994086523498288
decor	slant	0.6460628695922813	0.9648303765950825	4.028011204481793
dolce	trans	0.6460628695922813	0.9651416122004357	3.991596638655462
notre	scald	0.6460628695922813	0.9573607220666044	4.027388733271086
scald	tenor	0.6460628695922813	0.9629629629629629	4.019919078742608
acorn	sidle	0.6456893868658575	0.9502023031434796	4.000622471210707
acorn	slide	0.6456893868658575	0.9517584811702459	4.019296607531902
adorn	slice	0.6456893868658575	0.9523809523809523	4.018362900715842
cider	salon	0.6456893868658575	0.9536258948023654	4.007158418923125
cider	sloan	0.6456893868658575	0.9582944288826641	4.029878618113912
close	drain	0.6456893868658575	0.9539371304077187	4.012138188608777
doris	lance	0.6456893868658575	0.9573607220666044	3.9996887643946466
ideal	scorn	0.6456893868658575	0.9523809523809523	4.041705571117336
radon	slice	0.6456893868658575	0.9598506069094305	4.02676626206038
acrid	olsen	0.6456893868658574	0.9539371304077187	4.034547152194211
adler	scion	0.6456893868658574	0.9533146591970122	4.033924680983504
adler	sonic	0.6456893868658574	0.9523809523809523	4.014628073451603
alder	scion	0.6456893868658574	0.9548708372237784	4.037659508247743
alder	sonic	0.6456893868658574	0.9548708372237784	4.022720199190787
clean	doris	0.6456893868658574	0.9554933084344849	3.980392156862745
close	nadir	0.6456893868658574	0.9558045440398382	4.02676626206038
credo	slain	0.6456893868658574	0.9554933084344849	4.020541549953315
credo	snail	0.6456893868658574	0.9561157796451915	4.016495487083723
dance	loris	0.6456893868658574	0.9573607220666044	3.9996887643946466
decor	slain	0.6456893868658574	0.9589169000933707	4.029567382508559
decor	snail	0.6456893868658574	0.9573607220666044	4.018051665110488
delia	scorn	0.6456893868658574	0.9520697167755992	3.9990662931839402
dirac	olsen	0.6456893868658574	0.9561157796451915	4.022720199190787
linda	score	0.6456893868658574	0.9480236539060068	3.988795518207283
carne	solid	0.6456893868658573	0.9601618425147836	4.011204481792717
crane	solid	0.6456893868658573	0.9554933084344849	4.002489884842826
linus	trace	0.645253657018363	0.9564270152505446	3.964207905384376
lucia	stern	0.645253657018363	0.9530034235916589	3.982570806100218
stair	uncle	0.645253657018363	0.9551820728291317	4.001244942421413
alien	crust	0.6452536570183629	0.9607843137254902	3.9859943977591037
caret	linus	0.6452536570183629	0.9598506069094305	3.97416744475568
carte	linus	0.6452536570183629	0.957983193277311	3.980392156862745
cater	linus	0.6452536570183629	0.9567382508558979	4.007158418923125
claus	inert	0.6452536570183629	0.9523809523809523	3.9807033924680986
claus	inter	0.6452536570183629	0.9554933084344849	3.995020230314348
clear	tunis	0.6452536570183629	0.957983193277311	3.963274198568316
crate	linus	0.6452536570183629	0.9548708372237784	3.9698101462807345
cruel	saint	0.6452536570183629	0.965452847805789	3.990040460628696
cruel	satin	0.6452536570183629	0.9629629629629629	3.9894179894179893
cruel	stain	0.6452536570183629	0.9598506069094305	3.9744786803610332
curie	slant	0.6452536570183629	0.9595393713040772	3.969187675070028
curse	latin	0.6452536570183629	0.9601618425147836	4.000311235605353
incur	least	0.6452536570183629	0.9573607220666044	4.007158418923125
incur	slate	0.6452536570183629	0.9576719576719577	4.003112356053532
incur	stale	0.6452536570183629	0.9548708372237784	4.0133831310301895
incur	steal	0.6452536570183629	0.9548708372237784	4.0096483037659505
inert	lucas	0.6452536570183629	0.9551820728291317	3.991596638655462
inter	lucas	0.6452536570183629	0.9573607220666044	4.006535947712418
lares	tunic	0.6452536570183629	0.9598506069094305	3.996265172735761
least	runic	0.6452536570183629	0.9554933084344849	3.990351696234049
lucre	saint	0.6452536570183629	0.9586056644880174	3.983504512916278
lucre	satin	0.6452536570183629	0.9573607220666044	3.990974167444756
lucre	stain	0.6452536570183629	0.9536258948023654	3.9757236227824464
runic	slate	0.6452536570183629	0.9551820728291317	3.979769685652039
runic	stale	0.6452536570183629	0.9526921879863056	3.991285403050109
runic	steal	0.6452536570183629	0.9530034235916589	3.98661686896981
saint	ulcer	0.6452536570183629	0.9620292561469032	4.0059134765017115
satin	ulcer	0.6452536570183629	0.9589169000933707	4.01058201058201
since	ultra	0.6452536570183629	0.9548708372237784	3.9645191409897294
slain	truce	0.6452536570183629	0.9576719576719577	3.96265172735761
snail	truce	0.6452536570183629	0.9592281356987239	3.976968565203859
stain	ulcer	0.6452536570183629	0.9554933084344849	3.990040460628696
clare	tunis	0.6452536570183628	0.9545596016184251	3.951447245564893
ernst	lucia	0.6452536570183628	0.9558045440398382	3.9735449735449735
scale	turin	0.6452536570183628	0.9567382508558979	3.979147214441332
scare	until	0.6452536570183628	0.9564270152505446	3.998443821973234
acorn	tilde	0.6451914098972923	0.9536258948023654	3.9785247432306257
adler	tonic	0.6451914098972923	0.9567382508558979	4.033613445378151
alder	tonic	0.6451914098972923	0.9567382508558979	4.020541549953315
cider	talon	0.6451914098972923	0.9598506069094305	4.032990974167444
cider	tonal	0.6451914098972923	0.9595393713040772	4.023965141612201
dicta	loren	0.6451914098972923	0.9573607220666044	3.9965764083411144
acrid	elton	0.6451914098972922	0.9508247743541861	3.998443821973234
adore	clint	0.6451914098972922	0.9517584811702459	3.990040460628696
alton	cider	0.6451914098972922	0.9561157796451915	4.012760659819484
clone	triad	0.6451914098972922	0.9582944288826641	4.001244942421413
credo	latin	0.6451914098972922	0.9592281356987239	4.006224712107065
creon	tidal	0.6451914098972922	0.9573607220666044	3.9881730469965766
crone	tidal	0.6451914098972922	0.9573607220666044	3.986305633364457
decor	latin	0.6451914098972922	0.9564270152505446	4.0476190476190474
dirac	elton	0.6451914098972922	0.9533146591970122	3.9922191098661686
dolce	intra	0.6451914098972922	0.9520697167755992	3.993775287892935
dolce	train	0.6451914098972922	0.9576719576719577	3.9810146280734515
draco	inlet	0.6451914098972922	0.9614067849361967	4.014939309056956
astor	ileum	0.6451291627762217	0.9365079365079365	4.0130718954248366
moire	talus	0.6451291627762217	0.9455337690631809	3.9772798008092125
molar	suite	0.6451291627762217	0.9474011826953004	3.9822595704948647
ileum	roast	0.6451291627762216	0.9396202925614691	4.001244942421413
islam	route	0.6451291627762216	0.9402427637721755	3.9971988795518207
latus	moire	0.6451291627762216	0.9386865857454093	3.969187675070028
lotus	maier	0.6451291627762216	0.942110177404295	3.9996887643946466
lotus	marie	0.6451291627762216	0.9380641145347027	3.9819483348895113
louis	mater	0.6451291627762216	0.9386865857454093	3.984126984126984
moire	sault	0.6451291627762216	0.9436663554310614	3.9660753190164955
moire	tulsa	0.6451291627762216	0.9393090569561158	3.947712418300654
moral	suite	0.6451291627762216	0.9414877061935886	3.9573607220666043
mouse	trail	0.6451291627762216	0.9361967009025832	3.953003423591659
mouse	trial	0.6451291627762216	0.9405539993775288	3.9673202614379086
raoul	smite	0.6451291627762216	0.9417989417989417	3.990040460628696
rouse	tamil	0.6451291627762216	0.9414877061935886	3.9816370992841583
route	simla	0.6451291627762216	0.9374416433239963	3.9533146591970123
arose	multi	0.6451291627762215	0.937130407718643	3.979769685652039
aires	pluto	0.645066915655151	0.9495798319327731	4.014628073451603
alert	pious	0.645066915655151	0.9455337690631809	4.006535947712418
alter	pious	0.645066915655151	0.9464674758792406	4.033613445378151
aries	pluto	0.645066915655151	0.9514472455648926	4.0096483037659505
arise	pluto	0.645066915655151	0.9464674758792406	4.0056022408963585
eliot	supra	0.645066915655151	0.9433551198257081	3.9760348583877994
later	pious	0.645066915655151	0.9474011826953004	4.042016806722689
loire	stupa	0.645066915655151	0.9417989417989417	3.9763460939931528
louis	pater	0.645066915655151	0.9442888266417678	4.027388733271086
louis	taper	0.645066915655151	0.9467787114845938	4.023031434796141
pauli	store	0.645066915655151	0.9461562402738873	4.030501089324619
plait	rouse	0.645066915655151	0.9449112978524743	3.9981325863678805
pluto	raise	0.645066915655151	0.9483348895113601	4.032057267351385
poise	ultra	0.645066915655151	0.9470899470899471	4.022720199190787
polar	suite	0.645066915655151	0.9517584811702459	4.004357298474946
pulse	ratio	0.645066915655151	0.9495798319327731	4.059446000622471
raoul	spite	0.645066915655151	0.9477124183006536	4.016184251478369
arose	tulip	0.6450669156551508	0.9464674758792406	4.008714596949891
louse	tapir	0.6450669156551508	0.9492685963274199	4.032990974167444
seoul	tapir	0.6450669156551508	0.9551820728291317	4.033613445378151
abort	slice	0.6450046685340803	0.9517584811702459	3.990974167444756
alton	usher	0.6450046685340803	0.9449112978524743	4.042328042328043
arlen	shout	0.6450046685340803	0.9592281356987239	4.004668534080299
arson	thule	0.6450046685340803	0.9511360099595394	4.006847183317771
bator	slice	0.6450046685340803	0.9548708372237784	4.0021786492374725
blare	stoic	0.6450046685340803	0.9483348895113601	3.9993775287892936
blest	cairo	0.6450046685340803	0.9551820728291317	3.9971988795518207
boric	least	0.6450046685340803	0.9533146591970122	3.9856831621537503
boric	slate	0.6450046685340803	0.9530034235916589	3.98755057578587
boric	stale	0.6450046685340803	0.9480236539060068	3.9800809212573918
boric	steal	0.6450046685340803	0.9508247743541861	4.007158418923125
broil	caste	0.6450046685340803	0.9520697167755992	3.995020230314348
carib	stole	0.6450046685340803	0.9508247743541861	3.984126984126984
carob	stile	0.6450046685340803	0.9508247743541861	3.9807033924680986
cobra	stile	0.6450046685340803	0.9489573607220666	3.9884842826019296
coset	libra	0.6450046685340803	0.9533146591970122	3.9847494553376905
ethos	lunar	0.6450046685340803	0.9467787114845938	4.0093370681605975
heron	latus	0.6450046685340803	0.9505135387488328	4.0056022408963585
heron	sault	0.6450046685340803	0.9554933084344849	3.9782135076252723
heron	talus	0.6450046685340803	0.9548708372237784	3.9953314659197012
huron	least	0.6450046685340803	0.9551820728291317	3.9971988795518207
huron	slate	0.6450046685340803	0.9536258948023654	3.98661686896981
huron	stale	0.6450046685340803	0.9539371304077187	4.0096483037659505
huron	steal	0.6450046685340803	0.9517584811702459	4.0096483037659505
learn	shout	0.6450046685340803	0.9530034235916589	3.993775287892935
lunar	those	0.6450046685340803	0.9514472455648926	3.9931528166822283
orbit	scale	0.6450046685340803	0.9467787114845938	3.983815748521631
renal	shout	0.6450046685340803	0.9526921879863056	4.000311235605353
renal	south	0.6450046685340803	0.9530034235916589	4.007469654528478
shone	ultra	0.6450046685340803	0.9492685963274199	4.015873015873016
sonar	thule	0.6450046685340803	0.9505135387488328	3.990040460628696
talon	usher	0.6450046685340803	0.9492685963274199	4.0398381574852165
tonal	usher	0.6450046685340803	0.9517584811702459	4.053221288515406
alone	hurst	0.6450046685340802	0.9511360099595394	3.988795518207283
arlen	south	0.6450046685340802	0.9592281356987239	4.0
blair	coset	0.6450046685340802	0.9545596016184251	3.993775287892935
boast	relic	0.6450046685340802	0.9505135387488328	3.9735449735449735
boris	cleat	0.6450046685340802	0.9567382508558979	3.9847494553376905
boris	eclat	0.6450046685340802	0.9548708372237784	3.982882041705571
carob	islet	0.6450046685340802	0.9517584811702459	3.9919078742608156
cobra	islet	0.6450046685340802	0.9508247743541861	4.0018674136321195
elton	surah	0.6450046685340802	0.9526921879863056	4.004357298474946
heron	tulsa	0.6450046685340802	0.9567382508558979	4.010893246187364
hurst	leona	0.6450046685340802	0.9523809523809523	3.995020230314348
learn	south	0.6450046685340802	0.9545596016184251	3.9906629318394025
loath	nurse	0.6450046685340802	0.9530034235916589	4.015250544662309
alien	horus	0.6446311858076564	0.9393090569561158	3.9968876439464673
hines	raoul	0.6446311858076564	0.9405539993775288	4.014939309056956
ilona	usher	0.6446311858076564	0.940865234982882	4.072206660441955
inure	shoal	0.6446311858076564	0.9352629940865235	4.004046062869592
linus	ohare	0.6446311858076564	0.9355742296918768	3.993775287892935
raoul	shine	0.6446311858076564	0.9374416433239963	4.00093370681606
shoal	urine	0.6446311858076564	0.9396202925614691	4.028633675692499
aisle	huron	0.6446311858076563	0.9380641145347027	3.990351696234049
irony	saute	0.6442577030812325	0.9355742296918768	4.009959539371304
arose	unity	0.6442577030812324	0.9305944600062247	3.9894179894179893
saint	youre	0.6442577030812324	0.9340180516651105	3.964207905384376
satin	youre	0.6442577030812324	0.9318394024276377	3.9676314970432616
stain	youre	0.6442577030812324	0.9293495175848117	3.9807033924680986
argot	slice	0.6441954559601619	0.9576719576719577	3.998755057578587
cigar	stole	0.6441954559601619	0.9526921879863056	3.9922191098661686
coset	grail	0.6441954559601619	0.954248366013072	3.987239340180517
gator	slice	0.6441954559601619	0.9554933084344849	4.0096483037659505
groat	slice	0.6441954559601619	0.957983193277311	3.9971988795518207
logic	stare	0.6441954559601619	0.9452225334578276	3.9869281045751634
actor	giles	0.6441954559601618	0.954248366013072	4.032679738562091
alger	stoic	0.6441954559601618	0.9533146591970122	4.035169623404918
aster	logic	0.6441954559601618	0.9467787114845938	4.028633675692499
cargo	islet	0.6441954559601618	0.9533146591970122	4.014316837846249
cargo	stile	0.6441954559601618	0.9505135387488328	3.997821350762527
coast	rigel	0.6441954559601618	0.9561157796451915	4.004046062869592
costa	rigel	0.6441954559601618	0.9533146591970122	4.002801120448179
craig	stole	0.6441954559601618	0.9489573607220666	4.002489884842826
glare	stoic	0.6441954559601618	0.9480236539060068	4.01058201058201
lager	stoic	0.6441954559601618	0.9498910675381264	4.008714596949891
large	stoic	0.6441954559601618	0.9489573607220666	4.000622471210707
octal	regis	0.6441954559601618	0.9505135387488328	4.023342670401494
regal	stoic	0.6441954559601618	0.9526921879863056	4.018985371926548
haunt	loire	0.6441332088390912	0.9424214130096483	3.9810146280734515
loath	urine	0.6441332088390912	0.9402427637721755	3.990351696234049
raoul	thine	0.6441332088390912	0.9352629940865235	3.9713663243075006
inure	loath	0.6441332088390911	0.9380641145347027	3.993775287892935
ohare	until	0.6441332088390911	0.9386865857454093	4.009959539371304
alvin	store	0.6440709617180206	0.9424214130096483	4.012138188608777
anvil	store	0.6440709617180206	0.9405539993775288	4.000622471210707
astor	levin	0.6440709617180206	0.9439775910364145	4.039526921879863
astor	liven	0.6440709617180206	0.9396202925614691	4.023031434796141
inert	salvo	0.6440709617180206	0.9442888266417678	4.015250544662309
inter	salvo	0.6440709617180206	0.9436663554310614	4.041705571117336
intra	solve	0.6440709617180206	0.9396202925614691	3.9906629318394025
olive	trans	0.6440709617180206	0.9442888266417678	4.018051665110488
onset	rival	0.6440709617180206	0.9480236539060068	4.03828197945845
onset	viral	0.6440709617180206	0.9480236539060068	4.023031434796141
